ticker,PIN,timestamp,VPIN
BRGE8,0.6724693762942155,2020-08-18 10:59:53,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-11 17:05:00,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-18 10:59:04,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-18 10:59:04,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-18 10:59:53,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6724693762942155,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6724693762942155,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 15:33:25,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 15:34:05,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 15:34:43,0.918918918918919
